Country Name,Country Code,Indicator Name,1920Q1,1920Q2,1920Q3,1920Q4,1921Q1,1921Q2,1921Q3,1921Q4,1922Q1,1922Q2,1922Q3,1922Q4,1923Q1,1923Q2,1923Q3,1923Q4,1924Q1,1924Q2,1924Q3,1924Q4,1925Q1,1925Q2,1925Q3,1925Q4,1926Q1,1926Q2,1926Q3,1926Q4,1927Q1,1927Q2,1927Q3,1927Q4,1928Q1,1928Q2,1928Q3,1928Q4,1929Q1,1929Q2,1929Q3,1929Q4,1930Q1,1930Q2,1930Q3,1930Q4,1931Q1,1931Q2,1931Q3,1931Q4,1932Q1,1932Q2,1932Q3,1932Q4,1933Q1,1933Q2,1933Q3,1933Q4,1934Q1,1934Q2,1934Q3,1934Q4,1935Q1,1935Q2,1935Q3,1935Q4,1936Q1,1936Q2,1936Q3,1936Q4,1937Q1,1937Q2,1937Q3,1937Q4,1938Q1,1938Q2,1938Q3,1938Q4,1939Q1,1939Q2,1939Q3,1939Q4,1940Q1,1940Q2,1940Q3,1940Q4,1941Q1,1941Q2,1941Q3,1941Q4,1942Q1,1942Q2,1942Q3,1942Q4,1943Q1,1943Q2,1943Q3,1943Q4,1944Q1,1944Q2,1944Q3,1944Q4,1945Q1,1945Q2,1945Q3,1945Q4,1946Q1,1946Q2,1946Q3,1946Q4,1947Q1,1947Q2,1947Q3,1947Q4,1948Q1,1948Q2,1948Q3,1948Q4,1949Q1,1949Q2,1949Q3,1949Q4,1950Q1,1950Q2,1950Q3,1950Q4,1951Q1,1951Q2,1951Q3,1951Q4,1952Q1,1952Q2,1952Q3,1952Q4,1953Q1,1953Q2,1953Q3,1953Q4,1954Q1,1954Q2,1954Q3,1954Q4,1955Q1,1955Q2,1955Q3,1955Q4,1956Q1,1956Q2,1956Q3,1956Q4,1957Q1,1957Q2,1957Q3,1957Q4,1958Q1,1958Q2,1958Q3,1958Q4,1959Q1,1959Q2,1959Q3,1959Q4,1960Q1,1960Q2,1960Q3,1960Q4,1961Q1,1961Q2,1961Q3,1961Q4,1962Q1,1962Q2,1962Q3,1962Q4,1963Q1,1963Q2,1963Q3,1963Q4,1964Q1,1964Q2,1964Q3,1964Q4,1965Q1,1965Q2,1965Q3,1965Q4,1966Q1,1966Q2,1966Q3,1966Q4,1967Q1,1967Q2,1967Q3,1967Q4,1968Q1,1968Q2,1968Q3,1968Q4,1969Q1,1969Q2,1969Q3,1969Q4,1970Q1,1970Q2,1970Q3,1970Q4,1971Q1,1971Q2,1971Q3,1971Q4,1972Q1,1972Q2,1972Q3,1972Q4,1973Q1,1973Q2,1973Q3,1973Q4,1974Q1,1974Q2,1974Q3,1974Q4,1975Q1,1975Q2,1975Q3,1975Q4,1976Q1,1976Q2,1976Q3,1976Q4,1977Q1,1977Q2,1977Q3,1977Q4,1978Q1,1978Q2,1978Q3,1978Q4,1979Q1,1979Q2,1979Q3,1979Q4,1980Q1,1980Q2,1980Q3,1980Q4,1981Q1,1981Q2,1981Q3,1981Q4,1982Q1,1982Q2,1982Q3,1982Q4,1983Q1,1983Q2,1983Q3,1983Q4,1984Q1,1984Q2,1984Q3,1984Q4,1985Q1,1985Q2,1985Q3,1985Q4,1986Q1,1986Q2,1986Q3,1986Q4,1987Q1,1987Q2,1987Q3,1987Q4,1988Q1,1988Q2,1988Q3,1988Q4,1989Q1,1989Q2,1989Q3,1989Q4,1990Q1,1990Q2,1990Q3,1990Q4,1991Q1,1991Q2,1991Q3,1991Q4,1992Q1,1992Q2,1992Q3,1992Q4,1993Q1,1993Q2,1993Q3,1993Q4,1994Q1,1994Q2,1994Q3,1994Q4,1995Q1,1995Q2,1995Q3,1995Q4,1996Q1,1996Q2,1996Q3,1996Q4,1997Q1,1997Q2,1997Q3,1997Q4,1998Q1,1998Q2,1998Q3,1998Q4,1999Q1,1999Q2,1999Q3,1999Q4,2000Q1,2000Q2,2000Q3,2000Q4,2001Q1,2001Q2,2001Q3,2001Q4,2002Q1,2002Q2,2002Q3,2002Q4,2003Q1,2003Q2,2003Q3,2003Q4,2004Q1,2004Q2,2004Q3,2004Q4,2005Q1,2005Q2,2005Q3,2005Q4,2006Q1,2006Q2,2006Q3,2006Q4,2007Q1,2007Q2,2007Q3,2007Q4,2008Q1,2008Q2,2008Q3,2008Q4,2009Q1,2009Q2,2009Q3,2009Q4,2010Q1,2010Q2,2010Q3,2010Q4,2011Q1,2011Q2,2011Q3,2011Q4,2012Q1,2012Q2,2012Q3,2012Q4,2013Q1,2013Q2,2013Q3,2013Q4,2014Q1,2014Q2,2014Q3,2014Q4,2015Q1,2015Q2,2015Q3,2015Q4,2016Q1,2016Q2,2016Q3,2016Q4,2017Q1,2017Q2,2017Q3,2017Q4,2018Q1,2018Q2,2018Q3,2018Q4,2019Q1,2019Q2,2019Q3,2019Q4,2020Q1,2020Q2,2020Q3,2020Q4,2021Q1,2021Q2,2021Q3,2021Q4,2022Q1,2022Q2,2022Q3,2022Q4,2023Q1,2023Q2,2023Q3,Base Year,Unnamed: 1770
Italy,136,"Prices, Consumer Price Index, All items, Percentage change, Corresponding period previous year, Percent",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.92900042092973,3.90848547613892,3.61445691699363,3.08079068981302,1.91772272381537,0.275213148598914,1.04039656266945,2.04330938104702,2.33687681287332,4.269603170823,3.60387053597032,1.25523076155454,-0.0593153912482055,-1.55015817315476,-1.57848913353858,1.18063477090031,2.46291209266825,2.43612384766575,2.99971120224285,1.51691945602814,1.50594546099993,2.05918340907633,1.98961722780292,2.64368406061235,3.39514408708989,4.54673490804767,5.08905497268887,5.71108771758187,7.72626745672497,7.52922554016226,6.96799528758651,7.60062453671808,5.63524792751889,5.48533217427003,6.6649850775268,5.85775368054129,5.55286477237788,4.91252487640932,4.24428602792239,3.41780086589001,2.8715793253272,2.60393505661972,1.83215144422733,2.09082987115063,3.34613384040936,3.65896440751539,4.22894319152785,3.69739389171546,2.01103385604525,1.67633586628687,0.703775922072023,0.733178812916479,1.27185807016361,1.99746218989669,3.36721228873877,3.98734551277687,4.77236047966479,5.0979138417672,4.70191362797553,5.29519534416014,4.93059253838428,4.70348096736167,4.83483433940581,4.70133630721902,4.75266691576327,5.02078871677507,5.95879490815378,7.21875287651311,8.79629991901059,11.053596662892,11.6063348034994,11.6584128045627,14.4964579687499,16.3970383415717,20.5843019129479,24.6932921625961,22.5470723377914,19.6937491798201,15.092241596774,11.5344417607526,12.2119080429525,16.1385638604022,17.1494811793194,20.6341076223641,20.2508989567819,17.3973870577368,17.1019986416435,14.2162462150037,12.8704037616996,12.0818792904907,11.923499998265,11.5646291133679,12.9143512112668,13.5837293743667,14.7989989421172,17.6829173914801,20.6434810256019,20.9060034768276,21.7990736686157,20.8842306315956,18.3444142661792,18.9142028736638,17.4743622434839,17.2463795491276,17.0219280803502,15.468662696601,16.7225072260618,16.7067066344594,16.1364593424023,15.9860475066357,13.9679372999373,12.7372497466366,12.083056861168,11.3997542020889,10.4721985769169,9.35091388564078,9.33644168934338,9.44399022230617,9.1500799941872,8.90872519270104,7.47856313646401,6.06569487131758,5.43226537315569,4.40842137125298,4.2770589501638,4.42337799091167,4.90103235474733,5.3710058612214,5.14232285779395,5.02268969533503,4.97155287881521,5.09723316895663,5.8515249003653,6.45346507177299,6.39086332378493,6.33585134054219,6.46314889426161,6.08931173677583,6.543311586872,6.72290776401164,6.33920537270727,6.52259669037586,6.3286940891151,5.82347931518111,5.69782189062244,5.49069030461947,5.05303296646134,4.86004474544856,4.57299043515933,4.54681979592443,4.80997722489533,4.57612103732333,4.37301297029925,4.06295087459168,3.82436334804144,3.95511642048463,4.35626559730798,5.33406261632214,5.64802288329254,5.58554345335247,5.17633021920646,4.3917851071967,3.55114721498078,2.95735549626229,2.49433181643014,1.89042254065045,1.82167130849916,1.97201266849043,2.02275345299262,2.04402244501687,2.04017307586264,1.71553187038121,1.39406101412858,1.44837689421622,1.72254994306645,2.08525164465528,2.35257767915714,2.49089182465083,2.63077816725742,2.67347489166071,2.89551635255529,3.05275872081717,2.79906040434285,2.39906392406362,2.40789539082386,2.27207402199563,2.40757084910379,2.77143145690058,2.71954541555187,2.69966118256034,2.74278734034216,2.52988099826506,2.28902375302928,2.32749158700298,2.23372392149942,1.97939367661992,1.91426380507925,1.84639417346229,2.025051344372,2.15367878185155,2.14285734164683,2.2333236749747,2.1676598860228,1.82196906295888,1.73530323842179,1.59342265409404,1.63599750001354,2.35174136411534,3.05498636473564,3.56690959382449,3.97383997822836,2.79720397833374,1.482215526141,0.854906516969011,0.120951434205685,0.655974305208442,1.2901645163437,1.4046934125924,1.61874987427837,1.7861497733156,2.33856967542701,2.67136896864749,2.80584515014313,3.30016514599774,3.25016694086933,3.28454977479011,3.16844867698712,2.47111653410347,1.90778831175231,1.16499067413774,1.12817725486041,0.689006645472834,0.499219274948215,0.435714598306019,-0.0619982133081785,0.0933093304615725,-0.248364721709839,0.0619948964974794,0.186046691472919,0.155367234941255,-0.0949298912991856,-0.390216002085392,-0.0193307051115878,0.128773207061214,1.33958472873408,1.50401069518717,1.13144758735439,0.932711525649578,0.727032385988103,0.921962462956849,1.48075024679171,1.41914191419143,0.951443569553805,0.848287112561168,0.356679636835285,0.292873413602346,0.292492687682811,-0.129407958589447,-0.484652665589661,-0.227125243348487,0.583279325988314,1.19857466796241,2.1753246753247,3.54471544715446,5.6701030927835,6.91421254801538,8.38894184938034,11.7462311557789,8.90243902439027,7.3952095808383,,,
Italy,136,"Prices, Consumer Price Index, All items, Percentage change, Corresponding period previous year, Percent",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,136,"Financial, Interest Rates, Government Bond Yields, Medium Term, Percent per annum",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,136,"Financial, Interest Rates, Government Bond Yields, Medium Term, Percent per annum",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.073,13.1566666666667,13.334,12.9276666666667,12.7350333333333,13.0609,14.5420333333333,14.3366666666667,13.1263333333333,12.4624333333333,10.1257666666667,9.11933333333333,8.94456666666667,9.73306666666667,11.6147666666667,12.0036666666667,12.5882333333333,12.4468,11.6260666666667,11.2759666666667,10.1346,9.41216666666667,8.88183333333333,7.29873333333333,7.0059,7.00466666666667,6.20356666666667,5.67103333333333,5.04696666666667,4.86486666666667,4.438,3.87,3.43766666666667,3.47866666666667,4.416,4.83833333333333,5.19033333333333,5.255,5.47133333333333,5.227,4.767,4.84533333333333,4.62604825638325,4.31856818485091,4.77000966734714,4.94634078741842,4.31901666666667,3.89920666666667,3.35637,3.07923333333333,3.33659666666667,3.6652,3.27423666666667,3.56752333333333,3.45246333333333,3.06249,3.04353666666667,2.79012666666667,2.72071666666667,3.05003333333333,3.32027333333333,3.83580666666667,3.84134666666667,3.84415333333333,4.04894333333333,4.3944,4.42766666666667,4.22496666666667,3.88853333333333,4.50853,4.68333333333333,4.06333333333333,3.57,3.29,3.03333333333333,2.76666666666667,2.84333333333333,2.83666666666667,2.74666666666667,3.17333333333333,3.80666666666667,3.95333333333333,4.79,6.16,4.66,5.03,4.76,3.6,3.19666666666667,3.12,3.28,2.82406333333333,2.26986666666667,1.67333333333333,1.23,1.1,0.74,0.84,0.883333333333333,0.59,0.46,0.473333333333333,0.276666666666667,0.66,0.923333333333333,0.92,0.833333333333333,0.616666666666667,0.74,1.19666666666667,2.05,2.47333333333333,1.65666666666667,1.69666666666667,0.666666666666667,0.563333333333333,0.636666666666667,1.12333333333333,0.506666666666667,0.1034,0.0353333333333333,0.1486,0.0163333333333333,0.217633333333333,0.833,2.17554666666667,2.923,3.70033333333333,3.69913333333333,3.67866666666667,,,
Italy,136,"Financial, Interest Rates, Government Bond Yields, Medium Term, Percent per annum",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,136,"Prices, Consumer Price Index, All items, Percentage change, Previous period, Percent",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,136,"Prices, Consumer Price Index, All items, Percentage change, Previous period, Percent",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.191023423182804,0.222432586887361,0.856052839601123,1.63470603179249,1.14445355179373,-0.061165593882247,0.336593771738065,0.487954342868476,-0.485593990467892,0.701450970151171,1.33252074223055,0.777047188493038,1.39382740170551,0.0585000021877148,-0.964628847121762,-0.531290945508375,-0.118692312397732,0.0297061174335677,1.81170386233675,0.729290885539705,-0.144805614146229,0.580053742200061,0.34601476094982,0.718402033284372,0.399435243824252,0.511495773995728,0.989541051602979,1.45576696471078,1.51766056356215,1.0328836579242,1.58730835897993,3.38982715102467,1.33197479838475,0.505559941707015,2.18811519317043,1.50136275979401,1.18816617741652,1.62952355953787,1.41476436091049,1.20902102200952,0.574304867796695,0.982195741665748,0.610712636359832,0.67446558843204,0.312637491309965,0.222610802025663,0.866288311697097,1.91235401010186,0.616285611546056,0.77369446528625,0.351887961036004,0.255022861325124,0.286163787874885,-0.190231484960154,0.381188109721954,0.791145138877111,1.00470549317562,1.15013951401969,0.983407212249097,1.55203154359901,1.31855182927921,0.769014186138146,1.55561842655345,1.20039008919063,1.0992581521634,0.895431662315841,1.42629619026732,1.25000433282312,1.3580287971009,1.79659171583925,2.63235813346773,2.73973108866464,3.46099689932724,2.30325570976637,2.68024867718475,5.35108825972197,5.17839448129529,5.98350996683446,6.1791464105779,3.53778627477698,2.72947470731243,1.90907894489723,2.8968734749969,4.16668043542769,6.32430966305181,2.7961370368514,5.95755426169841,3.83578252111023,3.80127087154709,2.53748742921668,3.34643512728272,2.61225601835775,3.07610431329141,2.39259500959953,3.01506569525401,3.8536712461402,3.68715944157734,3.48812696090604,5.6029545380014,6.46633083324549,3.91278462269638,4.25254029634865,4.80976190740156,4.2294391559497,4.41308978046113,2.99022646258709,4.60635742443053,4.02990676272479,3.02718509894767,4.1085708602991,4.59219698209632,3.52160030515155,2.89375148014842,2.29712393220256,3.46275375404627,2.92088408611875,2.26647046232164,1.44536017902506,2.41261441223789,2.90726288091188,2.36706463476375,1.17293015439543,2.18615762702563,1.55591052210791,1.02138999232351,0.568720485538622,1.19383630874963,1.4281370139283,1.16314075732886,1.0287428400105,1.64720098034557,1.20801108066213,1.04803519256552,0.979550724470278,1.76890109205128,1.93438953619896,1.62265961749917,0.920168003746831,1.71627900678377,2.05641797970374,1.26581946574598,1.35204695927312,1.88773843103484,1.68949308562795,1.44046128295274,1.16755628631639,1.40362460664291,1.56874445887226,1.24167266787461,0.747834666670363,1.21734055025273,1.29070008116518,1.21633573067981,1.00142957464575,0.991500396443057,1.09397296892453,0.915651211919905,0.769861268560578,1.11868585216521,1.48408136795947,1.86121037276279,1.07021740940067,1.05888503738506,1.09076398953193,1.10139383861683,0.256327174248584,0.479384658567024,0.636134815017285,0.505691925629591,0.188678558683735,0.627744110405973,0.686210873105728,0.526644651248218,0.184899177985032,0.30759655314349,0.367993174913307,0.580495864247069,0.455657568580307,0.665253100020003,0.630822302275937,0.716415307159433,0.592766088969122,0.707132121550903,0.84844632657819,0.870327627415282,0.345123854806282,0.315275442810936,0.857144059422847,0.736545501337779,0.478067730523295,0.67170199205217,0.806224481162674,0.717045133287991,0.520260985619394,0.46308740822933,0.569416349769611,0.754921793249701,0.428149373556513,0.21316203486129,0.505186970366247,0.687824223484762,0.604318684138278,0.339505144366411,0.494540159756642,0.777001856706756,0.5397011943389,0,0.409004177054954,0.636457724482368,0.581834456269805,0.704222796752407,1.09890089267188,1.1363669692427,0.977036019393168,-0.435412075912469,-0.194362757098809,0.511195811658066,0.242192159155793,0.0966377190433615,0.434469844169739,0.624843927167731,0.453794682107352,0.261530192812861,0.97955382783048,0.952070280297267,0.585366344794754,0.743616392453614,0.93067881936439,0.985687836270746,0.472299371263764,0.0626740811007426,0.375819052016332,0.24961131454121,0.435738018785358,-0.371869354230832,0.186622004624528,0.186264363231881,-0.0619749088898711,-0.217043362272418,-0.155370575525561,0.497976253173773,0.0619231945976366,-0.247599382615205,-0.404891140478062,0.200937709310125,0.434491978609609,-0.099833610648937,0.79946702198536,0.363516192994071,0.0658544616397405,-0.296150049358331,0.5940594059406,0.557742782152235,0.619902120717763,-0.356679636835259,0.130165961601035,0.454988625284367,0.129407958589447,-0.42003231017769,0.12978585334198,0.0324044069993537,-0.226757369614525,-0.162337662337658,0.943089430894295,0.644329896907226,0.736235595390552,1.17572291070857,3.01507537688442,1.82926829268295,2.12574850299401,4.30958663148637,0.393479482855536,0.419932810750269,,,
Italy,136,"Prices, Consumer Price Index, All items, Percentage change, Previous period, Percent",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,136,"Financial, Interest Rates, Harmonized Euro Area Rates, New Business, Loans, Non-financial Corporations, Other Than Bank Overdrafts, Over EUR 1 Million, Floating Rate and up to 1 Year, Percent per Annum",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,136,"Financial, Interest Rates, Harmonized Euro Area Rates, New Business, Loans, Non-financial Corporations, Other Than Bank Overdrafts, Over EUR 1 Million, Floating Rate and up to 1 Year, Percent per Annum",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.59333333333333,3.3,3.20666666666667,3.10666666666667,2.85333333333333,2.96,2.95,2.95333333333333,2.88666666666667,2.94333333333333,3.08666666666667,3.14333333333333,3.25,3.6,3.95666666666667,4.37666666666667,4.17333333333333,4.49666666666667,4.69666666666667,4.98333333333333,5.00333333333333,5.25333333333333,5.36333333333333,4.84,3.04,2.39666666666667,2.11666666666667,1.81333333333333,1.49333333333333,1.75666666666667,2.13,2.35333333333333,2.48666666666667,2.71333333333333,2.98666666666667,3.52333333333333,3.13,3.05,2.85333333333333,3.03333333333333,2.97,2.89333333333333,2.91333333333333,2.78666666666667,2.79333333333333,2.53666666666667,2.3,2.04333333333333,1.95666666666667,1.72666666666667,1.47,1.35666666666667,1.41333333333333,1.31333333333333,1.11333333333333,1.08333333333333,1.09333333333333,1.07666666666667,0.98,1.03333333333333,1.03333333333333,0.986666666666667,1.07,1.03,0.963333333333333,0.92,0.83,0.92,0.74,0.933333333333333,0.903333333333333,0.956666666666667,0.736666666666667,0.71,0.716666666666667,0.743333333333333,0.76,0.87,1.26,2.72666666666667,3.53,,,,
